time	1	2	3	4
499.592		419.25		
499.627				529.5
499.627			118.75	
499.627	229.25			
499.627		423.25		
499.647				529.75
499.647			118.75	
499.647	225.25			
499.647		427		
499.674				529.75
499.674			118.75	
499.674	220.75			
499.674		431		
499.697				529.75
499.697			118.75	
499.697		434.5		
499.697	216.75			
499.725				529.75
499.725			118.75	
499.725		434.5		
499.725	216.75			
499.748				529.75
499.748			118.75	
499.748		438.75		
499.748	212.5			
499.775				529.5
499.775			118.75	
499.775		442.25		
499.775	208.75			
499.801				529.75
499.801			118.75	
499.801		445.25		
499.801	205.75			
499.832				529.75
499.832			118.75	
499.832		448		
499.832	203			
499.854				529.75
499.854			118.75	
499.854		448		
499.854	203			
499.886				530
499.886			118.75	
499.886		450		
499.912				529.25
499.912			118.75	
499.912		451.25		
499.912	199.5			
499.939				529.75
499.939			118.75	
499.939		451.75		
499.939	199.25			
499.974				529.75
499.974			118.75	
499.974		451.5		
499.974	199.25			
500.001				529.75
500.001			118.75	
500.001		451		
500.001	200.25			
500.022				529.75
500.022			118.75	
500.022		451		
500.022	200.25			
500.045				529.75
500.045			119	
500.045		449.25		
500.045	202			
500.073				529.75
500.073			118.75	
500.073		447		
500.073	204.5			
500.1				529.75
500.1			118.75	
