time	1	2	3	4
2808.573			102.25	
2808.573				526.5
2808.573		244.25		
2808.573	411.5			
2808.597			101.75	
2808.597				526.25
2808.597		244		
2808.597	418.5			
2808.616			101.75	
2808.616				525.75
2808.616		243		
2808.616	425.75			
2808.641			101.75	
2808.641				525.75
2808.641		243		
2808.641	425.75			
2808.659			101.5	
2808.659				525.5
2808.659		240.5		
2808.659	432.75			
2808.682			101	
2808.682				525.5
2808.682		237.5		
2808.682	439			
2808.707			101	
2808.707				525.5
2808.707		237.5		
2808.707	439			
2808.731			101	
2808.731				525.25
2808.731	444.75			
2808.731		234		
2808.761			100.75	
2808.761				524.5
2808.761	449.5			
2808.761		229.25		
2808.783			101	
2808.783				525
2808.783	453.25			
2808.783		224.5		
2808.809			101	
2808.809				525
2808.809	453.25			
2808.809		224.5		
2808.837			101	
2808.837				525.5
2808.837	456.25			
2808.837		218.75		
2808.863			101.25	
2808.863				525.25
2808.863	457.25			
2808.863		213		
2808.888			101.5	
2808.888				525.5
2808.888	457.25			
2808.888		208		
2808.913			101.75	
2808.913				525.5
2808.913	455.75			
2808.913		202.75		
2808.938			101.75	
2808.938				525.5
2808.938	455.75			
2808.938		202.75		
2808.96			101.75	
2808.96				526.25
2808.96	453.5			
2808.96		197.5		
2808.983			102.25	
2808.983				526.5
2808.983	450			
2808.983		193.5		
2809.001			102.25	
2809.001				526.5
2809.001	450			
2809.001		193.5		
2809.022			102.75	
2809.022				526.75
2809.022	445.25			
2809.022		190		
2809.052			102.75	
2809.052				526.75
2809.052	439.5			
2809.052		187.25		
2809.076			102.75	
2809.076				526.75
2809.076	439.5			
2809.076		187.25		
2809.099			103.25	
2809.099				527.25
2809.099	434.25			
2809.099		185.5		
2809.127			103.75	
2809.127				527.5
2809.127	427			
2809.127		185		
2809.152			103.75	
2809.152				527.75
2809.152	420.25			
2809.152		185.5		
2809.175			103.75	
2809.175				527.75
2809.175	420.25			
2809.175		185.5		
2809.197			104	
2809.197				527.75
2809.197	414			
2809.197		187		
2809.221			104.5	
2809.221				528.5
2809.221	407.25			
2809.221		189.75		
2809.245			104.75	
2809.245				528.5
2809.245	401.25			
2809.245		193.5		
2809.269			104.75	
2809.269				528.5
2809.269	401.25			
2809.269		193.5		
2809.296			104.75	
2809.296				528.5
2809.296	396			
2809.296		197.5		
2809.325			104.5	
2809.325				528.25
2809.325	391.75			
2809.325		203		
2809.358			104.5	
2809.358				528.5
2809.358	388.5			
2809.381			104.5	
2809.381				528.5
2809.381		214		
2809.381	386			
2809.413			103.75	
2809.413				528
2809.413	385			
2809.446			103.75	
2809.446				527.5
2809.446		226		
2809.446	385.25			
2809.446	385.25			
2809.477			103.75	
2809.477				527.5
2809.477		226		
2809.477	385.25			
2809.477	385.25			
2809.507			103.25	
2809.507				527.5
2809.507		231.25		
2809.507	386.5			
2809.539			103.25	
2809.539				527.25
2809.539		236.5		
2809.539	389			
2809.585			102.5	
2809.585				526.25
2809.585		244		
2809.585	397			
2809.617			102.25	
2809.617				526.5
2809.617		246.5		
2809.617	402.5			
2809.659			102	
2809.659				525.75
2809.659		248		
2809.659	408.25			
2809.689			101.75	
2809.689				526
2809.689		248		
2809.689	414.5			
2809.712			101	
2809.712				525.25
2809.712		247.5		
2809.712	420.75			
2809.743			101	
2809.743				525.25
2809.743		247.5		
2809.743	420.75			
2809.769			101	
2809.769				525.5
2809.769		245.25		
2809.769	427.25			
2809.798			101	
2809.798				525.25
2809.798	433.25			
2809.821			101	
2809.821				525.25
2809.821		238.5		
2809.821	439			
2809.845			101	
2809.845				525
2809.845		234.25		
2809.845	443.75			
2809.872			101	
2809.872				525
2809.872		234.25		
2809.872	443.75			
2809.895			101	
2809.895				525.5
2809.895	447.75			
2809.895		228.25		
2809.92			101.25	
2809.92				525.5
2809.92	450.5			
2809.92		222		
2809.942			101.5	
2809.942				525.5
2809.942	452.5			
2809.942		216.25		
2809.964			101.5	
2809.964				525.5
2809.964	452.5			
2809.964		216.25		
2809.984			101.75	
2809.984				525.5
2809.984	453.25			
2809.984		210.25		
2810.005			101.75	
2810.005				525.5
2810.005	453.25			
2810.005		210.25		
2810.028			102.25	
2810.028				526.25
2810.028	452.75			
2810.028		203.75		
2810.054			102.5	
2810.054				526.5
2810.054	451.75			
2810.054		198		
2810.076			102.5	
2810.076				526.5
2810.076	451.75			
2810.076		198		
2810.1			102.75	
2810.1				526.75
2810.1	449			
2810.1		192.75		
2810.121			103	
2810.121				527.25
2810.121	445.75			
2810.121		188.5		
2810.148			103.75	
2810.148				527.5
2810.148	441.5			
2810.148		185.25		
2810.17			103.75	
2810.17				527.5
2810.17	441.5			
2810.17		185.25		
2810.195			103.75	
2810.195				527.75
2810.195	436.25			
2810.195		183		
2810.214			104.5	
2810.214				528.5
2810.214	431			
2810.214		182		
2810.244			104.5	
2810.244				528.5
2810.244	425			
2810.244		182		
2810.265			104.5	
2810.265				528.5
2810.265	425			
2810.265		182		
2810.288			104.75	
2810.288				528.5
2810.288	419.25			
2810.288		183.25		
2810.312			105	
2810.312				528.75
2810.312	413.25			
2810.312		185.5		
2810.333			105	
2810.333				528.75
2810.333	413.25			
2810.333		185.5		
2810.354			105	
2810.354				528.5
2810.354	407.75			
2810.354		189.25		
2810.378			105	
2810.378				528.5
2810.378	402.5			
2810.378		193.75		
2810.406			105	
2810.406				528.5
2810.406	402.5			
2810.406		193.75		
2810.43			105	
2810.43				528.5
2810.43	398.5			
2810.43		199.25		
2810.453			105	
2810.453				528.5
2810.453	394.75			
2810.453		205.25		
2810.475			105	
2810.475				528.5
2810.475	394.75			
2810.475		205.25		
2810.502			104.5	
2810.502				528.5
2810.502	392.25			
2810.502		211.25		
2810.502	392.5			
2810.529			104.5	
2810.529				528
2810.529		217.75		
2810.529	390.75			
2810.555			103.75	
2810.555				528
2810.555		224.5		
2810.555	390.25			
2810.575			103.75	
2810.575				528
2810.575		224.5		
2810.575	390.25			
2810.597			103.75	
2810.597				527.75
2810.597		231		
2810.597	390.25			
2810.619			103.5	
2810.619				527.5
2810.619		237		
2810.619	392			
2810.639			103.5	
2810.639				527.5
2810.639		237		
2810.639	392			
2810.666			102.75	
2810.666				526.75
2810.666		241.75		
2810.666	394.25			
2810.686			102.5	
2810.686				526.5
2810.686		246		
2810.686	397.5			
2810.714			102.25	
2810.714				526.25
2810.714		249.25		
2810.714	401.75			
2810.74			102.25	
2810.74				526.25
2810.74		249.25		
2810.74	401.75			
2810.76			102	
2810.76				526
2810.76		251.25		
2810.76	406.5			
2810.785			101.5	
2810.785				525.5
2810.785		252		
2810.785	411.5			
2810.813			101.5	
2810.813				525.25
2810.813		251.25		
2810.813	416.75			
2810.837			101.5	
2810.837				525.25
2810.837		251.25		
2810.837	416.75			
2810.863			101	
2810.863				525.25
2810.863		250		
2810.863	422.25			
2810.885			100.75	
2810.885				525
2810.885		246.75		
2810.885	427.5			
2810.908			100.75	
2810.908				525
2810.908		246.75		
2810.908	427.5			
2810.932			100.75	
2810.932				524.75
2810.932		242.75		
2810.932	432.5			
2810.961			100.75	
2810.961				524.5
2810.961		237.5		
2810.961	437.25			
2810.982			100.75	
2810.982				524.75
2810.982		232		
2810.982	440.75			
2811.009			100.75	
2811.009				524.75
2811.009		232		
2811.009	440.75			
2811.035			100.75	
2811.035				525.25
2811.035	444			
2811.035		225.5		
2811.057			101.25	
2811.057				525.5
2811.057	446.25			
2811.057		218.5		
2811.082			101.25	
2811.082				525.5
2811.082	447.5			
2811.082		211.5		
2811.112			101.25	
2811.112				525.5
2811.112	447.5			
2811.112		211.5		
2811.138			101.75	
2811.138				525.75
2811.138	448			
2811.138		205		
2811.167			102.25	
2811.167				526.25
2811.167	447.25			
2811.167		198		
2811.189			102.5	
2811.189				526.5
2811.189	445.75			
2811.189		192		
2811.216			102.75	
2811.216				526.75
2811.216	443.5			
2811.216		187		
2811.237			102.75	
2811.237				526.75
2811.237	443.5			
2811.237		187		
2811.265			103	
2811.265				527
2811.265	440.25			
2811.265		183.25		
2811.284			103.75	
2811.284				527.25
2811.284	436.5			
2811.284		179.75		
2811.311			103.75	
2811.311				527.5
2811.311	431.75			
2811.311		177.75		
2811.336			103.75	
2811.336				527.5
2811.336	431.75			
2811.336		177.75		
2811.354			104	
2811.354				527.75
2811.354	427			
2811.354		177.5		
2811.375			104	
2811.375				527.75
2811.375	427			
2811.375		177.5		
2811.4			104.5	
2811.4				528.5
2811.4	422.25			
2811.4		178		
2811.434			104.75	
2811.434				528.5
2811.434	417.5			
2811.434		180.75		
2811.481			104.75	
2811.481				528.5
2811.481	408			
2811.481		188.75		
2811.521			104.75	
2811.521				528.5
2811.521	404.25			
2811.521		194.75		
2811.552			104.75	
2811.552				528.5
2811.552	400.75			
2811.552		200.75		
2811.576			104.75	
2811.576				528.5
2811.576	400.75			
2811.576		200.75		
2811.601			104.5	
2811.601				528.5
2811.601	398			
2811.601		207.5		
2811.63			104	
2811.63				527.75
2811.63		215		
2811.63	396			
2811.654			103.75	
2811.654				527.75
2811.654		222		
2811.654	395			
2811.678			103.75	
2811.678				527.5
2811.678		229		
2811.678	395			
2811.7			103.75	
2811.7				527.5
2811.7		229		
2811.7	395			
2811.723			103.5	
2811.723				527.5
2811.723		235.75		
2811.723	395.75			
2811.745			102.75	
2811.745				526.75
2811.745		241.75		
2811.745	397.25			
2811.764			102.75	
2811.764				526.75
2811.764		241.75		
2811.764	397.25			
2811.787			102.25	
2811.787				526.25
2811.787		247		
2811.787	399.5			
2811.807			102.25	
2811.807				526.25
2811.807		247		
2811.807	399.5			
2811.836			102.5	
2811.836				526.5
2811.836		251.25		
2811.836	402.25			
2811.858			101.75	
2811.858				526.25
2811.858		254		
2811.858	406.25			
2811.883			101.75	
2811.883				525.75
2811.883		255.25		
2811.883	410.25			
2811.909			101.75	
2811.909				525.75
2811.909		255.25		
2811.909	410.25			
2811.927			101.5	
2811.927				525.5
2811.927		255.25		
2811.927	414.25			
2811.95			101.5	
2811.95				525.5
2811.95		254		
2811.95	419			
2811.975			101.5	
2811.975				525.5
2811.975		254		
2811.975	419			
2811.997			101.25	
2811.997				525.5
2811.997		251.5		
2811.997	423.25			
2812.018			101.5	
2812.018				525.5
2812.018		247.75		
2812.018	428			
2812.037			101.5	
2812.037				525.5
2812.037		247.75		
2812.037	428			
2812.061			101.75	
2812.061				525.5
2812.061		242.75		
2812.061	431.75			
2812.083			101.5	
2812.083				525.5
2812.083		237		
2812.083	435.5			
2812.108			101.5	
2812.108				525.5
2812.108		237		
2812.108	435.5			
2812.134			101.75	
2812.134				525.75
2812.134	438.5			
2812.134		230.5		
2812.16			101.75	
2812.16				526
2812.16	441			
2812.16		223.5		
2812.182			102.25	
2812.182				526
2812.182	443			
2812.182		215.75		
2812.207			102.25	
2812.207				526
