time	1	2	3	4
7313.916			84.75	
7313.916				489.75
7313.916	401.5			
7313.916		187.75		
7313.941			85	
7313.941				489.75
7313.941	402.75			
7313.941		182.25		
7313.97			84.75	
7313.97				489.75
7313.97	403.25			
7313.97		177.75		
7313.999			84.5	
7313.999				489.75
7313.999	403.25			
7313.999		173.75		
7314.03			85	
7314.03				489.75
7314.03	403.25			
7314.03		170.5		
7314.051			85	
7314.051				489.75
7314.051	403.25			
7314.051		170.5		
7314.075			84.5	
7314.075				489.75
7314.075	402			
7314.075		167.5		
7314.094			84.5	
7314.094				490
7314.094	401			
7314.094		166		
7314.121			84.5	
7314.121				490
7314.121	401			
7314.121		166		
7314.144			84.5	
7314.144				489.75
7314.144	400			
7314.144		165.25		
7314.17			85	
7314.17				489.75
7314.17	398.25			
7314.17		165.5		
7314.189			85	
7314.189				489.75
7314.189	398.25			
7314.189		165.5		
7314.213			84.75	
7314.213				489.75
7314.213	396.25			
7314.213		166.5		
7314.239			84.25	
7314.239				489.75
7314.239	394			
7314.239		168.75		
7314.264			84.25	
7314.264				489.5
7314.264	391.5			
7314.264		172.25		
7314.288			84.25	
7314.288				489.5
7314.288	391.5			
7314.288		172.25		
7314.312			84	
7314.312				489
7314.312	388.75			
7314.312		176		
7314.337			84	
7314.337				489
7314.337	386.75			
7314.337		180.5		
7314.359			83.75	
7314.359				489
7314.359		185.25		
7314.359	384.75			
7314.388			83.75	
7314.388				489
7314.388		185.25		
7314.388	384.75			
7314.411			83.75	
7314.411				489
7314.411		190.25		
7314.411	382.75			
7314.432			83.25	
7314.432				488.75
7314.432	381			
7314.454			83.25	
7314.454				488.5
7314.454		200.75		
7314.454	379.25			
7314.479			83.25	
7314.479				488.5
7314.479		200.75		
7314.479	379.25			
7314.498			83	
7314.498				488.5
7314.498		205.5		
7314.498	378.25			
7314.524			83	
7314.524				488.25
7314.524	377.25			
7314.551			83	
7314.551				488.25
7314.551	377.25			
7314.579			83	
7314.579				488
7314.579		214.25		
7314.579	377.25			
7314.604			82.25	
7314.604				487.75
7314.604	377.25			
7314.628			82	
7314.628				487.5
7314.628	377.5			
7314.652			82	
7314.652				487.5
7314.652	377.5			
7314.676			82	
7314.676				487.25
7314.676		220.75		
7314.676	378.5			
7314.706			82	
7314.706				487
7314.706		221.25		
7314.706	379.5			
7314.731			81.75	
7314.731				486.75
7314.731	380.75			
7314.756			81.25	
7314.756				486.75
7314.756	382.75			
7314.782			81.25	
7314.782				486.75
7314.782	382.75			
7314.811			81	
7314.811				486.5
7314.811	384.25			
7314.833			81	
7314.833				486.25
7314.833	386.25			
7314.859			81	
7314.859				486
7314.859		209		
7314.859	388.25			
7314.887			81	
7314.887				486
7314.887		209		
7314.887	388.25			
7314.907			80.5	
7314.907				486
7314.907		204.25		
7314.907	390			
7314.926			80.25	
7314.926				486
7314.926		199.25		
7314.926	392			
7314.952			80.25	
7314.952				486
7314.952		199.25		
7314.952	392			
7314.977			80.25	
7314.977				485.75
7314.977	393.5			
7315.003			80	
7315.003				485.75
7315.003	395			
7315.025			79.75	
7315.025				485.25
7315.025	396			
7315.048			79.75	
7315.048				485.25
7315.048	396			
7315.073			79.75	
7315.073				485
7315.073	396.75			
7315.097			79.75	
7315.097				485
7315.097	397.25			
7315.122			79.75	
7315.122				485
7315.122	397.25			
7315.149			79.5	
7315.149				484.75
7315.149	397.75			
7315.149		168		
7315.175			79.25	
7315.175				484.5
7315.175	397			
7315.175		164.5		
7315.194			79	
7315.194				484.5
7315.194	396.5			
7315.194		161.5		
7315.222			79	
7315.222				484.5
7315.222	396.5			
7315.222		161.5		
7315.244			79	
7315.244				484
7315.244	395.5			
7315.244		159.75		
7315.267			78.25	
7315.267				484
7315.267	394			
7315.267		159.25		
7315.291			77.75	
7315.291				483.75
7315.291	392.25			
7315.291		159.5		
7315.311			77.75	
7315.311				483.75
7315.311	392.25			
7315.311		159.5		
7315.334			78	
