time	1	2	3	4
1788.899	436.5			
1788.899		204		
1788.921			100.5	
1788.921				538.75
1788.921	436.5			
1788.921		204		
1788.95			99.75	
1788.95				538.25
1788.95	438.5			
1788.95		205.75		
1788.972			99.75	
1788.972				538.25
1788.972	440.25			
1788.972		208.5		
1788.997			99.5	
1788.997				538
1788.997	441.25			
1788.997		211.25		
1789.024			99.5	
1789.024				538
1789.024	441.25			
1789.024		211.25		
1789.042			99.25	
1789.042				537.75
1789.042	441.5			
1789.042		214.25		
1789.068			99	
1789.068				537.75
1789.068	441.25			
1789.068		217.25		
1789.088			99	
1789.088				537.75
1789.088	441.25			
1789.088		217.25		
1789.109			99.25	
1789.109				537.5
1789.109	441			
1789.109		220.5		
1789.134			99	
1789.134				537.5
1789.134	439.5			
1789.134		224		
1789.163			99	
1789.163				537.5
1789.163	439.5			
1789.163		224		
1789.189			99	
1789.189				537.5
1789.189	437.75			
1789.189		226.5		
1789.213			99	
1789.213				537.5
1789.213	435.75			
1789.213		229.5		
1789.245			99.25	
1789.245				537.75
1789.245	432.75			
1789.245		231.75		
1789.269			99.5	
1789.269				537.75
1789.269		233.75		
1789.269	430.25			
1789.29			99.5	
1789.29				537.75
1789.29		233.75		
1789.29	430.25			
1789.317			99.5	
1789.317				538
1789.317		235		
1789.317	426.75			
1789.342			99.75	
1789.342				538.25
1789.342		236.25		
1789.342	424			
1789.363			99.75	
1789.363				538.25
1789.363		236.25		
1789.363	424			
1789.387			100	
1789.387				538.25
1789.387		236.5		
1789.387	420.5			
1789.408			100.25	
1789.408				538.5
1789.408		235.75		
1789.408	417.75			
1789.428			101	
1789.428				538.75
1789.428		235.5		
1789.428	415			
1789.457			101	
1789.457				538.75
1789.457		235.5		
1789.457	415			
1789.483			101	
1789.483				539.25
1789.483		233.75		
1789.483	412.5			
1789.51			101.5	
1789.51				539.25
1789.51		232.25		
1789.51	410.5			
1789.531			101.75	
1789.531				540
1789.531		230.25		
1789.531	409.25			
1789.555			101.75	
1789.555				540
1789.555		230.25		
1789.555	409.25			
1789.581			102	
1789.581				540.25
1789.581		227.5		
1789.581	408.25			
1789.609			102.25	
1789.609				540.25
1789.609		224.75		
1789.609	408.25			
1789.634			102.25	
1789.634				540.5
1789.634	408.75			
1789.634		222		
1789.658			102.25	
1789.658				540.5
1789.658	408.75			
1789.658		222		
1789.681			102.75	
1789.681				541
1789.681	409.5			
1789.681		219.25		
1789.703			102.5	
1789.703				540.75
1789.703	411.25			
1789.703		216.5		
1789.726			102.5	
1789.726				540.75
1789.726	411.25			
1789.726		216.5		
1789.748			102.75	
1789.748				540.5
1789.748	413.5			
1789.748		214		
1789.771			102.75	
1789.771				540.75
1789.771	416			
1789.771		211.75		
1789.793			102.75	
1789.793				540.75
1789.793	416			
1789.793		211.75		
1789.821			102	
1789.821				540.5
1789.821	419.25			
1789.821		209.75		
1789.844			102.25	
1789.844				540.25
1789.844	422.5			
1789.844		208.5		
1789.865			102	
1789.865				540.25
1789.865	426			
1789.865		207		
1789.887			102	
1789.887				540.25
1789.887	426			
1789.887		207		
1789.915			102	
1789.915				540.25
1789.915	429.25			
1789.915		206.75		
1789.94			101.75	
1789.94				539.75
1789.94	432.75			
1789.94		206.5		
1789.963			101.75	
1789.963				539.75
1789.963	432.75			
1789.963		206.5		
1789.98			101.5	
1789.98				539.25
1789.98	435.75			
1789.98		206.75		
1790.007			101	
1790.007				539.25
1790.007	438.5			
1790.007		207.75		
1790.028			100.5	
1790.028				539
1790.028	441.25			
1790.028		208.75		
1790.056			100.5	
1790.056				539
1790.056	441.25			
1790.056		208.75		
1790.079			100.25	
1790.079				538.75
1790.079	443			
1790.079		210.5		
1790.105			100.25	
1790.105				538.5
1790.105	444.25			
1790.105		212.5		
1790.126			100.25	
1790.126				538.5
1790.126	444.25			
1790.126		212.5		
1790.152			99.75	
1790.152				538.25
1790.152	444.75			
1790.152		214.5		
1790.177			99.75	
1790.177				538.25
1790.177	445			
1790.177		217		
1790.2			99.75	
1790.2				538.25
1790.2	444			
1790.2		219.5		
1790.221			99.75	
1790.221				538.25
1790.221	444			
1790.221		219.5		
1790.241			99.5	
1790.241				538.25
1790.241	442.25			
1790.241		222		
1790.26			99.5	
1790.26				538.25
1790.26	442.25			
1790.26		222		
1790.284			99.5	
1790.284				537.75
1790.284	440.5			
1790.284		224.25		
1790.303			99.75	
1790.303				538
1790.303	437.75			
1790.303		226.25		
1790.328			99.75	
1790.328				538.25
1790.328	434.75			
1790.328		228.25		
1790.351			99.75	
1790.351				538.25
1790.351	434.75			
1790.351		228.25		
1790.377			100	
1790.377				538.25
1790.377	431.75			
1790.377		229.75		
1790.398			100	
1790.398				538.25
1790.398		231.25		
1790.398	428.25			
1790.419			100	
1790.419				538.25
1790.419		231.25		
1790.419	428.25			
1790.448			100.25	
1790.448				538.25
1790.448	424.25			
1790.448		231.75		
1790.471			100	
1790.471				538.75
1790.471		232.5		
1790.471	420.75			
1790.496			100.75	
1790.496				538.75
1790.496		232.5		
1790.496	417.25			
1790.516			100.75	
1790.516				538.75
1790.516		232.5		
1790.516	417.25			
1790.557			101.25	
1790.557				539.25
1790.557		232.25		
1790.557	414			
1790.573			100.75	
1790.573				539.25
1790.573		231.5		
1790.573	411			
1790.598			101.25	
1790.598				539.5
1790.598		230.25		
1790.598	408.75			
1790.62			101.25	
1790.62				539.5
1790.62		230.25		
1790.62	408.75			
1790.65			101.75	
1790.65				540
1790.65		228.75		
1790.65	407			
1790.674			101.75	
1790.674				540
1790.674		227		
1790.674	405.75			
1790.698			101.75	
1790.698				540.25
1790.698		225		
1790.698	405.5			
1790.719			101.75	
1790.719				540.25
1790.719		225		
1790.719	405.5			
1790.738			102	
1790.738				540.25
1790.738	406			
1790.738		223		
1790.761			102	
1790.761				540.25
1790.761	406			
1790.761		223		
1790.78			102	
1790.78				540.25
1790.78	406.75			
1790.78		221		
1790.805			102	
1790.805				540.25
1790.805	408.5			
1790.805		218.75		
1790.833			101.75	
1790.833				540.25
1790.833	411			
1790.833		216.75		
1790.854			101.75	
1790.854				540.25
1790.854	411			
1790.854		216.75		
1790.876			102	
1790.876				540.25
1790.876	413.75			
1790.876		215.25		
1790.898			102	
1790.898				540
1790.898	417.25			
1790.898		213.5		
1790.929			101.75	
1790.929				540
1790.929	421			
1790.929		212		
1790.953			101.75	
1790.953				540
1790.953	421			
1790.953		212		
1790.98			101.5	
1790.98				540
1790.98	424.75			
1790.98		211		
1791.001			101	
1791.001				539.5
1791.001	428.5			
1791.001		210.25		
1791.03			101.25	
1791.03				539.25
1791.03	431.75			
1791.03		209.5		
1791.052			101.25	
1791.052				539.25
1791.052	431.75			
1791.052		209.5		
1791.08			101	
1791.08				539.25
1791.08	435.75			
1791.08		209.75		
1791.104			100.5	
1791.104				538.75
1791.104	439			
1791.104		210		
1791.132			100.5	
1791.132				538.75
1791.132	441.5			
1791.132		210.75		
1791.15			100.5	
1791.15				538.75
1791.15	441.5			
1791.15		210.75		
1791.175			100.25	
1791.175				538.75
1791.175	444			
1791.175		211.75		
1791.195			100	
1791.195				538.25
1791.195	445.25			
1791.195		212.75		
1791.221			100	
1791.221				538.25
1791.221	445.25			
1791.221		212.75		
1791.243			99.75	
1791.243				538.25
1791.243	446.5			
1791.243		214.25		
1791.265			99.75	
1791.265				538.25
1791.265	446.5			
1791.265		216.25		
1791.287			99.75	
1791.287				538.25
1791.287	446.5			
1791.287		216.25		
1791.309			100.25	
1791.309				538.25
1791.309	446.25			
1791.309		217.75		
1791.329			100	
1791.329				538.25
1791.329	444.5			
1791.329		219.25		
1791.36			100	
1791.36				538.25
1791.36	444.5			
1791.36		219.25		
1791.384			100	
1791.384				538.25
1791.384	442.75			
1791.384		221		
1791.409			100	
1791.409				538.25
1791.409	440			
1791.409		223		
1791.431			100.25	
1791.431				538.5
1791.431	436.75			
1791.431		224.5		
1791.454			100.25	
1791.454				538.5
1791.454	436.75			
1791.454		224.5		
1791.475			100.25	
1791.475				538.75
1791.475	433.75			
1791.475		226.25		
1791.498			100.5	
1791.498				538.75
1791.498	429.5			
1791.498		227.25		
1791.52			100.5	
1791.52				538.75
1791.52	429.5			
1791.52		227.25		
1791.54			101	
1791.54				539.25
1791.54		228		
1791.54	426			
1791.561			101	
1791.561				539.25
1791.561		228		
1791.561	426			
1791.582			101	
1791.582				539.5
1791.582		229		
1791.582	422			
1791.605			101.25	
1791.605				539.5
1791.605		229.5		
1791.605	418.5			
1791.635			101.75	
1791.635				539.75
1791.635		229.5		
1791.635	414.75			
1791.656			101.75	
1791.656				539.75
1791.656		229.5		
1791.656	414.75			
1791.678			102	
1791.678				540.25
1791.678		229.5		
1791.678	411.5			
1791.7			102	
1791.7				540.25
1791.7		229.25		
1791.7	409			
1791.723			102	
1791.723				540.25
1791.723		229.25		
1791.723	409			
1791.743			102	
1791.743				540.25
1791.743		228.5		
1791.743	407			
1791.764			102	
1791.764				540.5
1791.764		227.5		
1791.764	405.5			
1791.789			102	
1791.789				540.5
1791.789		227.5		
1791.789	405.5			
1791.815			102.25	
1791.815				540.25
1791.815		226.5		
1791.815	405			
1791.845			102.25	
1791.845				540.5
1791.845		225.5		
1791.845	405.25			
1791.875			102.25	
1791.875				540.25
1791.875		224.25		
1791.875	406.25			
1791.896			102	
1791.896				540.25
1791.896	407.75			
1791.896		223		
1791.918			102	
1791.918				540.25
1791.918	407.75			
1791.918		223		
1791.94			102	
1791.94				540.25
1791.94	409.75			
1791.94		221.75		
1791.968			101.75	
1791.968				540.25
1791.968	412.75			
1791.968		220.25		
1791.993			101.75	
1791.993				540.25
1791.993	412.75			
1791.993		220.25		
1792.015			101.5	
1792.015				540
1792.015	415.75			
1792.015		218.75		
1792.04			101	
1792.04				539.25
1792.04	419.75			
1792.04		217.5		
1792.064			101.25	
1792.064				539.25
1792.064	423.25			
1792.064		216.5		
1792.084			101.25	
1792.084				539.25
1792.084	423.25			
1792.084		216.5		
1792.105			100.75	
1792.105				539.25
1792.105	427			
1792.105		215.5		
1792.129			100.5	
1792.129				538.75
1792.129	430.75			
1792.129		214.5		
1792.155			100.5	
1792.155				538.75
1792.155	430.75			
1792.155		214.5		
1792.18			100.25	
1792.18				538.75
1792.18	434.75			
1792.18		214.25		
1792.208			100.25	
1792.208				538.25
1792.208	438			
1792.208		213.5		
1792.232			100	
1792.232				538.25
1792.232	441			
1792.232		213.5		
1792.253			100	
1792.253				538.25
1792.253	441			
1792.253		213.5		
1792.276			99.75	
1792.276				538
1792.276	443.25			
1792.276		213.25		
1792.297			99.75	
1792.297				537.75
1792.297	445			
1792.297		213.25		
1792.318			99.75	
1792.318				537.75
1792.318	445			
1792.318		213.25		
1792.339			99.75	
1792.339				537.75
1792.339	446.25			
1792.339		213.5		
1792.364			99.5	
1792.364				537.75
1792.364	446.25			
1792.364		214.25		
1792.384			99.5	
1792.384				537.75
1792.384	446.25			
1792.384		214.25		
1792.409			99.75	
1792.409				538
1792.409	446			
1792.409		215.25		
1792.435			99.75	
1792.435				538
1792.435	444.25			
1792.435		216		
1792.457			99.75	
1792.457				538
1792.457	444.25			
1792.457		216		
1792.481			99.5	
1792.481				538.25
1792.481	442.75			
1792.481		217		
1792.505			100	
1792.505				538.25
1792.505	440.25			
1792.505		218		
1792.534			100	
1792.534				538.25
1792.534	437.25			
1792.534		219		
1792.557			100	
1792.557				538.25
1792.557	437.25			
1792.557		219		
1792.579			100	
1792.579				538.5
1792.579	433.75			
1792.579		220		
1792.605			100.75	
1792.605				538.5
1792.605	430.25			
1792.605		221		
1792.624			100.75	
1792.624				538.5
1792.624	430.25			
1792.624		221		
1792.647			100.75	
1792.647				539
1792.647	426.25			
1792.647		222		
1792.67			100.75	
1792.67				539.25
1792.67		223.25		
1792.67	422.5			
1792.691			100.75	
1792.691				539.25
1792.691		223.25		
1792.691	422.5			
1792.711			101	
1792.711				539.25
1792.711		224		
1792.711	418.75			
1792.736			101.5	
